survey version standard shift  ATLAS-c0 ATLAS-o0 ATLAS-c1 ATLAS-o1 ATLAS-c2 ATLAS-o2 ATLAS-c3 ATLAS-o3 ATLAS-c4 ATLAS-o4 ATLAS-c5 ATLAS-o5 ATLAS-c6 ATLAS-o6 ATLAS-c7 ATLAS-o7 ATLAS-c8 ATLAS-o8 
ATLAS ATLAS sssj105525 0 18.1501 18.56 18.1501 18.56 18.1501 18.56 18.1501 18.56 18.1501 18.56 18.1501 18.56 18.1501 18.56 18.1501 18.56 18.1501 18.56
ATLAS ATLAS sssj105525 0 18.1492 18.5598 18.1492 18.5598 18.1492 18.5598 18.1492 18.5598 18.1492 18.5598 18.1492 18.5598 18.1492 18.5598 18.1492 18.5598 18.1492 18.5598
ATLAS ATLAS sssj105525 0 18.1492 18.5582 18.1492 18.5582 18.1492 18.5582 18.1492 18.5582 18.1492 18.5582 18.1492 18.5582 18.1492 18.5582 18.1492 18.5582 18.1492 18.5582
ATLAS ATLAS sssj105525 0 18.1457 18.558 18.1457 18.558 18.1457 18.558 18.1457 18.558 18.1457 18.558 18.1457 18.558 18.1457 18.558 18.1457 18.558 18.1457 18.558
ATLAS ATLAS sssj105525 0 18.1473 18.5557 18.1473 18.5557 18.1473 18.5557 18.1473 18.5557 18.1473 18.5557 18.1473 18.5557 18.1473 18.5557 18.1473 18.5557 18.1473 18.5557
ATLAS ATLAS sssj105525 0 18.1454 18.5574 18.1454 18.5574 18.1454 18.5574 18.1454 18.5574 18.1454 18.5574 18.1454 18.5574 18.1454 18.5574 18.1454 18.5574 18.1454 18.5574
ATLAS ATLAS sssj105525 0 18.1483 18.5592 18.1483 18.5592 18.1483 18.5592 18.1483 18.5592 18.1483 18.5592 18.1483 18.5592 18.1483 18.5592 18.1483 18.5592 18.1483 18.5592
ATLAS ATLAS sssj105525 0 18.1486 18.559 18.1486 18.559 18.1486 18.559 18.1486 18.559 18.1486 18.559 18.1486 18.559 18.1486 18.559 18.1486 18.559 18.1486 18.559
ATLAS ATLAS sssj105525 0 18.1511 18.5608 18.1511 18.5608 18.1511 18.5608 18.1511 18.5608 18.1511 18.5608 18.1511 18.5608 18.1511 18.5608 18.1511 18.5608 18.1511 18.5608
ATLAS ATLAS sssj105525 0 18.1454 18.5575 18.1454 18.5575 18.1454 18.5575 18.1454 18.5575 18.1454 18.5575 18.1454 18.5575 18.1454 18.5575 18.1454 18.5575 18.1454 18.5575
ATLAS ATLAS sssj105525 0 18.1453 18.5543 18.1453 18.5543 18.1453 18.5543 18.1453 18.5543 18.1453 18.5543 18.1453 18.5543 18.1453 18.5543 18.1453 18.5543 18.1453 18.5543
ATLAS ATLAS sssj105525 0 18.1477 18.5575 18.1477 18.5575 18.1477 18.5575 18.1477 18.5575 18.1477 18.5575 18.1477 18.5575 18.1477 18.5575 18.1477 18.5575 18.1477 18.5575
ATLAS ATLAS sssj105525 0 18.147 18.5588 18.147 18.5588 18.147 18.5588 18.147 18.5588 18.147 18.5588 18.147 18.5588 18.147 18.5588 18.147 18.5588 18.147 18.5588
ATLAS ATLAS sssj105525 0 18.1465 18.5551 18.1465 18.5551 18.1465 18.5551 18.1465 18.5551 18.1465 18.5551 18.1465 18.5551 18.1465 18.5551 18.1465 18.5551 18.1465 18.5551
ATLAS ATLAS sssj105525 0 18.1465 18.5581 18.1465 18.5581 18.1465 18.5581 18.1465 18.5581 18.1465 18.5581 18.1465 18.5581 18.1465 18.5581 18.1465 18.5581 18.1465 18.5581
ATLAS ATLAS sssj105525 0 18.1473 18.5595 18.1473 18.5595 18.1473 18.5595 18.1473 18.5595 18.1473 18.5595 18.1473 18.5595 18.1473 18.5595 18.1473 18.5595 18.1473 18.5595
ATLAS ATLAS sssj105525 0 18.1488 18.5582 18.1488 18.5582 18.1488 18.5582 18.1488 18.5582 18.1488 18.5582 18.1488 18.5582 18.1488 18.5582 18.1488 18.5582 18.1488 18.5582
ATLAS ATLAS sssj105525 0 18.1445 18.556 18.1445 18.556 18.1445 18.556 18.1445 18.556 18.1445 18.556 18.1445 18.556 18.1445 18.556 18.1445 18.556 18.1445 18.556
ATLAS ATLAS sssj105525 0 18.1455 18.5589 18.1455 18.5589 18.1455 18.5589 18.1455 18.5589 18.1455 18.5589 18.1455 18.5589 18.1455 18.5589 18.1455 18.5589 18.1455 18.5589
ATLAS ATLAS sssj105525 0 18.1494 18.5583 18.1494 18.5583 18.1494 18.5583 18.1494 18.5583 18.1494 18.5583 18.1494 18.5583 18.1494 18.5583 18.1494 18.5583 18.1494 18.5583
ATLAS ATLAS sssj105525 0 18.1521 18.5599 18.1521 18.5599 18.1521 18.5599 18.1521 18.5599 18.1521 18.5599 18.1521 18.5599 18.1521 18.5599 18.1521 18.5599 18.1521 18.5599
ATLAS ATLAS sssj105525 0 18.1469 18.5555 18.1469 18.5555 18.1469 18.5555 18.1469 18.5555 18.1469 18.5555 18.1469 18.5555 18.1469 18.5555 18.1469 18.5555 18.1469 18.5555
ATLAS ATLAS sssj105525 0 18.1462 18.555 18.1462 18.555 18.1462 18.555 18.1462 18.555 18.1462 18.555 18.1462 18.555 18.1462 18.555 18.1462 18.555 18.1462 18.555
ATLAS ATLAS sssj105525 0 18.1472 18.557 18.1472 18.557 18.1472 18.557 18.1472 18.557 18.1472 18.557 18.1472 18.557 18.1472 18.557 18.1472 18.557 18.1472 18.557
ATLAS ATLAS sssj105525 0 18.1443 18.5566 18.1443 18.5566 18.1443 18.5566 18.1443 18.5566 18.1443 18.5566 18.1443 18.5566 18.1443 18.5566 18.1443 18.5566 18.1443 18.5566
ATLAS ATLAS sssj105525 0 18.1501 18.5597 18.1501 18.5597 18.1501 18.5597 18.1501 18.5597 18.1501 18.5597 18.1501 18.5597 18.1501 18.5597 18.1501 18.5597 18.1501 18.5597
ATLAS ATLAS sssj105525 0 18.1478 18.5577 18.1478 18.5577 18.1478 18.5577 18.1478 18.5577 18.1478 18.5577 18.1478 18.5577 18.1478 18.5577 18.1478 18.5577 18.1478 18.5577
ATLAS ATLAS sssj105525 0 18.1487 18.5573 18.1487 18.5573 18.1487 18.5573 18.1487 18.5573 18.1487 18.5573 18.1487 18.5573 18.1487 18.5573 18.1487 18.5573 18.1487 18.5573
ATLAS ATLAS sssj105525 0 18.1439 18.5523 18.1439 18.5523 18.1439 18.5523 18.1439 18.5523 18.1439 18.5523 18.1439 18.5523 18.1439 18.5523 18.1439 18.5523 18.1439 18.5523
ATLAS ATLAS sssj105525 0 18.1465 18.5555 18.1465 18.5555 18.1465 18.5555 18.1465 18.5555 18.1465 18.5555 18.1465 18.5555 18.1465 18.5555 18.1465 18.5555 18.1465 18.5555
ATLAS ATLAS sssj105525 0 18.1494 18.5572 18.1494 18.5572 18.1494 18.5572 18.1494 18.5572 18.1494 18.5572 18.1494 18.5572 18.1494 18.5572 18.1494 18.5572 18.1494 18.5572
ATLAS ATLAS sssj105525 0 18.1453 18.5553 18.1453 18.5553 18.1453 18.5553 18.1453 18.5553 18.1453 18.5553 18.1453 18.5553 18.1453 18.5553 18.1453 18.5553 18.1453 18.5553
ATLAS ATLAS sssj105525 0 18.1454 18.5561 18.1454 18.5561 18.1454 18.5561 18.1454 18.5561 18.1454 18.5561 18.1454 18.5561 18.1454 18.5561 18.1454 18.5561 18.1454 18.5561
ATLAS ATLAS sssj105525 0 18.1442 18.5552 18.1442 18.5552 18.1442 18.5552 18.1442 18.5552 18.1442 18.5552 18.1442 18.5552 18.1442 18.5552 18.1442 18.5552 18.1442 18.5552
ATLAS ATLAS sssj105525 0 18.1453 18.556 18.1453 18.556 18.1453 18.556 18.1453 18.556 18.1453 18.556 18.1453 18.556 18.1453 18.556 18.1453 18.556 18.1453 18.556
ATLAS ATLAS sssj105525 0 18.1471 18.5542 18.1471 18.5542 18.1471 18.5542 18.1471 18.5542 18.1471 18.5542 18.1471 18.5542 18.1471 18.5542 18.1471 18.5542 18.1471 18.5542
ATLAS ATLAS sssj105525 0 18.1474 18.5568 18.1474 18.5568 18.1474 18.5568 18.1474 18.5568 18.1474 18.5568 18.1474 18.5568 18.1474 18.5568 18.1474 18.5568 18.1474 18.5568
ATLAS ATLAS sssj105525 0 18.1484 18.558 18.1484 18.558 18.1484 18.558 18.1484 18.558 18.1484 18.558 18.1484 18.558 18.1484 18.558 18.1484 18.558 18.1484 18.558
ATLAS ATLAS sssj105525 0 18.1472 18.5582 18.1472 18.5582 18.1472 18.5582 18.1472 18.5582 18.1472 18.5582 18.1472 18.5582 18.1472 18.5582 18.1472 18.5582 18.1472 18.5582
ATLAS ATLAS sdssj102430 0 19.0436 19.441 19.0436 19.441 19.0436 19.441 19.0436 19.441 19.0436 19.441 19.0436 19.441 19.0436 19.441 19.0436 19.441 19.0436 19.441
ATLAS ATLAS sdssj102430 0 19.0391 19.437 19.0391 19.437 19.0391 19.437 19.0391 19.437 19.0391 19.437 19.0391 19.437 19.0391 19.437 19.0391 19.437 19.0391 19.437
ATLAS ATLAS sdssj102430 0 19.039 19.4355 19.039 19.4355 19.039 19.4355 19.039 19.4355 19.039 19.4355 19.039 19.4355 19.039 19.4355 19.039 19.4355 19.039 19.4355
ATLAS ATLAS sdssj102430 0 19.039 19.4337 19.039 19.4337 19.039 19.4337 19.039 19.4337 19.039 19.4337 19.039 19.4337 19.039 19.4337 19.039 19.4337 19.039 19.4337
ATLAS ATLAS sdssj102430 0 19.0374 19.4335 19.0374 19.4335 19.0374 19.4335 19.0374 19.4335 19.0374 19.4335 19.0374 19.4335 19.0374 19.4335 19.0374 19.4335 19.0374 19.4335
ATLAS ATLAS sdssj102430 0 19.0445 19.4376 19.0445 19.4376 19.0445 19.4376 19.0445 19.4376 19.0445 19.4376 19.0445 19.4376 19.0445 19.4376 19.0445 19.4376 19.0445 19.4376
ATLAS ATLAS sdssj102430 0 19.0429 19.434 19.0429 19.434 19.0429 19.434 19.0429 19.434 19.0429 19.434 19.0429 19.434 19.0429 19.434 19.0429 19.434 19.0429 19.434
ATLAS ATLAS sdssj102430 0 19.0373 19.4317 19.0373 19.4317 19.0373 19.4317 19.0373 19.4317 19.0373 19.4317 19.0373 19.4317 19.0373 19.4317 19.0373 19.4317 19.0373 19.4317
ATLAS ATLAS sdssj102430 0 19.0418 19.4349 19.0418 19.4349 19.0418 19.4349 19.0418 19.4349 19.0418 19.4349 19.0418 19.4349 19.0418 19.4349 19.0418 19.4349 19.0418 19.4349
ATLAS ATLAS sdssj102430 0 19.0415 19.438 19.0415 19.438 19.0415 19.438 19.0415 19.438 19.0415 19.438 19.0415 19.438 19.0415 19.438 19.0415 19.438 19.0415 19.438
ATLAS ATLAS sdssj102430 0 19.0439 19.436 19.0439 19.436 19.0439 19.436 19.0439 19.436 19.0439 19.436 19.0439 19.436 19.0439 19.436 19.0439 19.436 19.0439 19.436
ATLAS ATLAS sdssj102430 0 19.0414 19.4341 19.0414 19.4341 19.0414 19.4341 19.0414 19.4341 19.0414 19.4341 19.0414 19.4341 19.0414 19.4341 19.0414 19.4341 19.0414 19.4341
ATLAS ATLAS sdssj102430 0 19.0414 19.438 19.0414 19.438 19.0414 19.438 19.0414 19.438 19.0414 19.438 19.0414 19.438 19.0414 19.438 19.0414 19.438 19.0414 19.438
ATLAS ATLAS sdssj102430 0 19.0346 19.4307 19.0346 19.4307 19.0346 19.4307 19.0346 19.4307 19.0346 19.4307 19.0346 19.4307 19.0346 19.4307 19.0346 19.4307 19.0346 19.4307
ATLAS ATLAS sdssj102430 0 19.0403 19.4353 19.0403 19.4353 19.0403 19.4353 19.0403 19.4353 19.0403 19.4353 19.0403 19.4353 19.0403 19.4353 19.0403 19.4353 19.0403 19.4353
ATLAS ATLAS sdssj102430 0 19.0404 19.4357 19.0404 19.4357 19.0404 19.4357 19.0404 19.4357 19.0404 19.4357 19.0404 19.4357 19.0404 19.4357 19.0404 19.4357 19.0404 19.4357
ATLAS ATLAS sdssj102430 0 19.0448 19.439 19.0448 19.439 19.0448 19.439 19.0448 19.439 19.0448 19.439 19.0448 19.439 19.0448 19.439 19.0448 19.439 19.0448 19.439
ATLAS ATLAS sdssj102430 0 19.0401 19.4371 19.0401 19.4371 19.0401 19.4371 19.0401 19.4371 19.0401 19.4371 19.0401 19.4371 19.0401 19.4371 19.0401 19.4371 19.0401 19.4371
ATLAS ATLAS sdssj102430 0 19.0338 19.4279 19.0338 19.4279 19.0338 19.4279 19.0338 19.4279 19.0338 19.4279 19.0338 19.4279 19.0338 19.4279 19.0338 19.4279 19.0338 19.4279
ATLAS ATLAS sdssj102430 0 19.0447 19.438 19.0447 19.438 19.0447 19.438 19.0447 19.438 19.0447 19.438 19.0447 19.438 19.0447 19.438 19.0447 19.438 19.0447 19.438
ATLAS ATLAS sdssj102430 0 19.037 19.4346 19.037 19.4346 19.037 19.4346 19.037 19.4346 19.037 19.4346 19.037 19.4346 19.037 19.4346 19.037 19.4346 19.037 19.4346
ATLAS ATLAS sdssj102430 0 19.0415 19.4362 19.0415 19.4362 19.0415 19.4362 19.0415 19.4362 19.0415 19.4362 19.0415 19.4362 19.0415 19.4362 19.0415 19.4362 19.0415 19.4362
ATLAS ATLAS sdssj102430 0 19.0381 19.4347 19.0381 19.4347 19.0381 19.4347 19.0381 19.4347 19.0381 19.4347 19.0381 19.4347 19.0381 19.4347 19.0381 19.4347 19.0381 19.4347
ATLAS ATLAS sdssj102430 0 19.0387 19.4367 19.0387 19.4367 19.0387 19.4367 19.0387 19.4367 19.0387 19.4367 19.0387 19.4367 19.0387 19.4367 19.0387 19.4367 19.0387 19.4367
ATLAS ATLAS sdssj102430 0 19.0379 19.4338 19.0379 19.4338 19.0379 19.4338 19.0379 19.4338 19.0379 19.4338 19.0379 19.4338 19.0379 19.4338 19.0379 19.4338 19.0379 19.4338
ATLAS ATLAS sdssj102430 0 19.0371 19.4337 19.0371 19.4337 19.0371 19.4337 19.0371 19.4337 19.0371 19.4337 19.0371 19.4337 19.0371 19.4337 19.0371 19.4337 19.0371 19.4337
ATLAS ATLAS sdssj102430 0 19.0437 19.4393 19.0437 19.4393 19.0437 19.4393 19.0437 19.4393 19.0437 19.4393 19.0437 19.4393 19.0437 19.4393 19.0437 19.4393 19.0437 19.4393
ATLAS ATLAS sdssj102430 0 19.0406 19.4336 19.0406 19.4336 19.0406 19.4336 19.0406 19.4336 19.0406 19.4336 19.0406 19.4336 19.0406 19.4336 19.0406 19.4336 19.0406 19.4336
ATLAS ATLAS sdssj102430 0 19.0393 19.4332 19.0393 19.4332 19.0393 19.4332 19.0393 19.4332 19.0393 19.4332 19.0393 19.4332 19.0393 19.4332 19.0393 19.4332 19.0393 19.4332
ATLAS ATLAS sdssj102430 0 19.0385 19.4356 19.0385 19.4356 19.0385 19.4356 19.0385 19.4356 19.0385 19.4356 19.0385 19.4356 19.0385 19.4356 19.0385 19.4356 19.0385 19.4356
ATLAS ATLAS sdssj102430 0 19.0442 19.4369 19.0442 19.4369 19.0442 19.4369 19.0442 19.4369 19.0442 19.4369 19.0442 19.4369 19.0442 19.4369 19.0442 19.4369 19.0442 19.4369
ATLAS ATLAS sdssj102430 0 19.0441 19.4367 19.0441 19.4367 19.0441 19.4367 19.0441 19.4367 19.0441 19.4367 19.0441 19.4367 19.0441 19.4367 19.0441 19.4367 19.0441 19.4367
ATLAS ATLAS sdssj102430 0 19.0394 19.4337 19.0394 19.4337 19.0394 19.4337 19.0394 19.4337 19.0394 19.4337 19.0394 19.4337 19.0394 19.4337 19.0394 19.4337 19.0394 19.4337
ATLAS ATLAS sdssj102430 0 19.0387 19.4326 19.0387 19.4326 19.0387 19.4326 19.0387 19.4326 19.0387 19.4326 19.0387 19.4326 19.0387 19.4326 19.0387 19.4326 19.0387 19.4326
ATLAS ATLAS sdssj102430 0 19.04 19.4385 19.04 19.4385 19.04 19.4385 19.04 19.4385 19.04 19.4385 19.04 19.4385 19.04 19.4385 19.04 19.4385 19.04 19.4385
ATLAS ATLAS sdssj102430 0 19.0431 19.439 19.0431 19.439 19.0431 19.439 19.0431 19.439 19.0431 19.439 19.0431 19.439 19.0431 19.439 19.0431 19.439 19.0431 19.439
ATLAS ATLAS sdssj102430 0 19.0389 19.4361 19.0389 19.4361 19.0389 19.4361 19.0389 19.4361 19.0389 19.4361 19.0389 19.4361 19.0389 19.4361 19.0389 19.4361 19.0389 19.4361
ATLAS ATLAS sdssj102430 0 19.0393 19.4365 19.0393 19.4365 19.0393 19.4365 19.0393 19.4365 19.0393 19.4365 19.0393 19.4365 19.0393 19.4365 19.0393 19.4365 19.0393 19.4365
ATLAS ATLAS sdssj102430 0 19.0415 19.4387 19.0415 19.4387 19.0415 19.4387 19.0415 19.4387 19.0415 19.4387 19.0415 19.4387 19.0415 19.4387 19.0415 19.4387 19.0415 19.4387
ATLAS ATLAS sdssj102430 0 19.0415 19.436 19.0415 19.436 19.0415 19.436 19.0415 19.436 19.0415 19.436 19.0415 19.436 19.0415 19.436 19.0415 19.436 19.0415 19.436
ATLAS ATLAS sdssj102430 0 19.0404 19.4359 19.0404 19.4359 19.0404 19.4359 19.0404 19.4359 19.0404 19.4359 19.0404 19.4359 19.0404 19.4359 19.0404 19.4359 19.0404 19.4359
ATLAS ATLAS sdssj102430 0 19.0416 19.4395 19.0416 19.4395 19.0416 19.4395 19.0416 19.4395 19.0416 19.4395 19.0416 19.4395 19.0416 19.4395 19.0416 19.4395 19.0416 19.4395
ATLAS ATLAS sdssj102430 0 19.0397 19.4377 19.0397 19.4377 19.0397 19.4377 19.0397 19.4377 19.0397 19.4377 19.0397 19.4377 19.0397 19.4377 19.0397 19.4377 19.0397 19.4377
ATLAS ATLAS sdssj102430 0 19.0398 19.4412 19.0398 19.4412 19.0398 19.4412 19.0398 19.4412 19.0398 19.4412 19.0398 19.4412 19.0398 19.4412 19.0398 19.4412 19.0398 19.4412
ATLAS ATLAS sdssj102430 0 19.0442 19.4393 19.0442 19.4393 19.0442 19.4393 19.0442 19.4393 19.0442 19.4393 19.0442 19.4393 19.0442 19.4393 19.0442 19.4393 19.0442 19.4393
ATLAS ATLAS sdssj102430 0 19.0288 19.4322 19.0288 19.4322 19.0288 19.4322 19.0288 19.4322 19.0288 19.4322 19.0288 19.4322 19.0288 19.4322 19.0288 19.4322 19.0288 19.4322
ATLAS ATLAS sdssj102430 0 19.0336 19.429 19.0336 19.429 19.0336 19.429 19.0336 19.429 19.0336 19.429 19.0336 19.429 19.0336 19.429 19.0336 19.429 19.0336 19.429
ATLAS ATLAS sdssj102430 0 19.0373 19.4335 19.0373 19.4335 19.0373 19.4335 19.0373 19.4335 19.0373 19.4335 19.0373 19.4335 19.0373 19.4335 19.0373 19.4335 19.0373 19.4335
ATLAS ATLAS sdssj102430 0 19.038 19.4406 19.038 19.4406 19.038 19.4406 19.038 19.4406 19.038 19.4406 19.038 19.4406 19.038 19.4406 19.038 19.4406 19.038 19.4406
ATLAS ATLAS sdssj102430 0 19.0401 19.4389 19.0401 19.4389 19.0401 19.4389 19.0401 19.4389 19.0401 19.4389 19.0401 19.4389 19.0401 19.4389 19.0401 19.4389 19.0401 19.4389
ATLAS ATLAS sdssj102430 0 19.0354 19.4361 19.0354 19.4361 19.0354 19.4361 19.0354 19.4361 19.0354 19.4361 19.0354 19.4361 19.0354 19.4361 19.0354 19.4361 19.0354 19.4361
ATLAS ATLAS sdssj102430 0 19.0402 19.4415 19.0402 19.4415 19.0402 19.4415 19.0402 19.4415 19.0402 19.4415 19.0402 19.4415 19.0402 19.4415 19.0402 19.4415 19.0402 19.4415
ATLAS ATLAS sdssj102430 0 19.0412 19.4342 19.0412 19.4342 19.0412 19.4342 19.0412 19.4342 19.0412 19.4342 19.0412 19.4342 19.0412 19.4342 19.0412 19.4342 19.0412 19.4342
ATLAS ATLAS sdssj102430 0 19.0417 19.436 19.0417 19.436 19.0417 19.436 19.0417 19.436 19.0417 19.436 19.0417 19.436 19.0417 19.436 19.0417 19.436 19.0417 19.436
ATLAS ATLAS sdssj102430 0 19.0354 19.4354 19.0354 19.4354 19.0354 19.4354 19.0354 19.4354 19.0354 19.4354 19.0354 19.4354 19.0354 19.4354 19.0354 19.4354 19.0354 19.4354
ATLAS ATLAS sdssj102430 0 19.0468 19.4379 19.0468 19.4379 19.0468 19.4379 19.0468 19.4379 19.0468 19.4379 19.0468 19.4379 19.0468 19.4379 19.0468 19.4379 19.0468 19.4379
ATLAS ATLAS sdssj102430 0 19.0394 19.4372 19.0394 19.4372 19.0394 19.4372 19.0394 19.4372 19.0394 19.4372 19.0394 19.4372 19.0394 19.4372 19.0394 19.4372 19.0394 19.4372
ATLAS ATLAS sdssj102430 0 19.0423 19.4432 19.0423 19.4432 19.0423 19.4432 19.0423 19.4432 19.0423 19.4432 19.0423 19.4432 19.0423 19.4432 19.0423 19.4432 19.0423 19.4432
ATLAS ATLAS sdssj102430 0 19.0424 19.4337 19.0424 19.4337 19.0424 19.4337 19.0424 19.4337 19.0424 19.4337 19.0424 19.4337 19.0424 19.4337 19.0424 19.4337 19.0424 19.4337
ATLAS ATLAS sdssj102430 0 19.0368 19.4311 19.0368 19.4311 19.0368 19.4311 19.0368 19.4311 19.0368 19.4311 19.0368 19.4311 19.0368 19.4311 19.0368 19.4311 19.0368 19.4311
ATLAS ATLAS sdssj102430 0 19.0409 19.4334 19.0409 19.4334 19.0409 19.4334 19.0409 19.4334 19.0409 19.4334 19.0409 19.4334 19.0409 19.4334 19.0409 19.4334 19.0409 19.4334
ATLAS ATLAS sdssj102430 0 19.0388 19.4324 19.0388 19.4324 19.0388 19.4324 19.0388 19.4324 19.0388 19.4324 19.0388 19.4324 19.0388 19.4324 19.0388 19.4324 19.0388 19.4324
ATLAS ATLAS sdssj102430 0 19.0372 19.4389 19.0372 19.4389 19.0372 19.4389 19.0372 19.4389 19.0372 19.4389 19.0372 19.4389 19.0372 19.4389 19.0372 19.4389 19.0372 19.4389
ATLAS ATLAS sdssj102430 0 19.0378 19.431 19.0378 19.431 19.0378 19.431 19.0378 19.431 19.0378 19.431 19.0378 19.431 19.0378 19.431 19.0378 19.431 19.0378 19.431
ATLAS ATLAS sdssj102430 0 19.0381 19.4312 19.0381 19.4312 19.0381 19.4312 19.0381 19.4312 19.0381 19.4312 19.0381 19.4312 19.0381 19.4312 19.0381 19.4312 19.0381 19.4312
ATLAS ATLAS sdssj102430 0 19.0382 19.4361 19.0382 19.4361 19.0382 19.4361 19.0382 19.4361 19.0382 19.4361 19.0382 19.4361 19.0382 19.4361 19.0382 19.4361 19.0382 19.4361
ATLAS ATLAS sdssj102430 0 19.041 19.4365 19.041 19.4365 19.041 19.4365 19.041 19.4365 19.041 19.4365 19.041 19.4365 19.041 19.4365 19.041 19.4365 19.041 19.4365
ATLAS ATLAS sdssj102430 0 19.0342 19.4339 19.0342 19.4339 19.0342 19.4339 19.0342 19.4339 19.0342 19.4339 19.0342 19.4339 19.0342 19.4339 19.0342 19.4339 19.0342 19.4339
ATLAS ATLAS sdssj102430 0 19.0435 19.4407 19.0435 19.4407 19.0435 19.4407 19.0435 19.4407 19.0435 19.4407 19.0435 19.4407 19.0435 19.4407 19.0435 19.4407 19.0435 19.4407
ATLAS ATLAS sdssj102430 0 19.046 19.4363 19.046 19.4363 19.046 19.4363 19.046 19.4363 19.046 19.4363 19.046 19.4363 19.046 19.4363 19.046 19.4363 19.046 19.4363
ATLAS ATLAS sdssj102430 0 19.035 19.4341 19.035 19.4341 19.035 19.4341 19.035 19.4341 19.035 19.4341 19.035 19.4341 19.035 19.4341 19.035 19.4341 19.035 19.4341
ATLAS ATLAS sdssj102430 0 19.0357 19.4317 19.0357 19.4317 19.0357 19.4317 19.0357 19.4317 19.0357 19.4317 19.0357 19.4317 19.0357 19.4317 19.0357 19.4317 19.0357 19.4317
ATLAS ATLAS sdssj102430 0 19.0425 19.4337 19.0425 19.4337 19.0425 19.4337 19.0425 19.4337 19.0425 19.4337 19.0425 19.4337 19.0425 19.4337 19.0425 19.4337 19.0425 19.4337
ATLAS ATLAS sdssj102430 0 19.0426 19.4381 19.0426 19.4381 19.0426 19.4381 19.0426 19.4381 19.0426 19.4381 19.0426 19.4381 19.0426 19.4381 19.0426 19.4381 19.0426 19.4381
ATLAS ATLAS sdssj102430 0 19.0375 19.4384 19.0375 19.4384 19.0375 19.4384 19.0375 19.4384 19.0375 19.4384 19.0375 19.4384 19.0375 19.4384 19.0375 19.4384 19.0375 19.4384
ATLAS ATLAS sdssj102430 0 19.0366 19.4319 19.0366 19.4319 19.0366 19.4319 19.0366 19.4319 19.0366 19.4319 19.0366 19.4319 19.0366 19.4319 19.0366 19.4319 19.0366 19.4319
ATLAS ATLAS sdssj102430 0 19.0427 19.4371 19.0427 19.4371 19.0427 19.4371 19.0427 19.4371 19.0427 19.4371 19.0427 19.4371 19.0427 19.4371 19.0427 19.4371 19.0427 19.4371
ATLAS ATLAS sdssj102430 0 19.039 19.4349 19.039 19.4349 19.039 19.4349 19.039 19.4349 19.039 19.4349 19.039 19.4349 19.039 19.4349 19.039 19.4349 19.039 19.4349
ATLAS ATLAS sdssj102430 0 19.0371 19.4321 19.0371 19.4321 19.0371 19.4321 19.0371 19.4321 19.0371 19.4321 19.0371 19.4321 19.0371 19.4321 19.0371 19.4321 19.0371 19.4321
ATLAS ATLAS sdssj102430 0 19.0466 19.4455 19.0466 19.4455 19.0466 19.4455 19.0466 19.4455 19.0466 19.4455 19.0466 19.4455 19.0466 19.4455 19.0466 19.4455 19.0466 19.4455
ATLAS ATLAS sdssj102430 0 19.044 19.438 19.044 19.438 19.044 19.438 19.044 19.438 19.044 19.438 19.044 19.438 19.044 19.438 19.044 19.438 19.044 19.438
ATLAS ATLAS sdssj102430 0 19.0392 19.429 19.0392 19.429 19.0392 19.429 19.0392 19.429 19.0392 19.429 19.0392 19.429 19.0392 19.429 19.0392 19.429 19.0392 19.429
ATLAS ATLAS sdssj102430 0 19.0359 19.4353 19.0359 19.4353 19.0359 19.4353 19.0359 19.4353 19.0359 19.4353 19.0359 19.4353 19.0359 19.4353 19.0359 19.4353 19.0359 19.4353
ATLAS ATLAS sdssj102430 0 19.0378 19.4347 19.0378 19.4347 19.0378 19.4347 19.0378 19.4347 19.0378 19.4347 19.0378 19.4347 19.0378 19.4347 19.0378 19.4347 19.0378 19.4347
ATLAS ATLAS sdssj102430 0 19.0385 19.4341 19.0385 19.4341 19.0385 19.4341 19.0385 19.4341 19.0385 19.4341 19.0385 19.4341 19.0385 19.4341 19.0385 19.4341 19.0385 19.4341
ATLAS ATLAS sdssj102430 0 19.0386 19.4317 19.0386 19.4317 19.0386 19.4317 19.0386 19.4317 19.0386 19.4317 19.0386 19.4317 19.0386 19.4317 19.0386 19.4317 19.0386 19.4317
ATLAS ATLAS sdssj102430 0 19.044 19.4356 19.044 19.4356 19.044 19.4356 19.044 19.4356 19.044 19.4356 19.044 19.4356 19.044 19.4356 19.044 19.4356 19.044 19.4356
ATLAS ATLAS sdssj102430 0 19.0371 19.4331 19.0371 19.4331 19.0371 19.4331 19.0371 19.4331 19.0371 19.4331 19.0371 19.4331 19.0371 19.4331 19.0371 19.4331 19.0371 19.4331
ATLAS ATLAS sdssj102430 0 19.0383 19.4358 19.0383 19.4358 19.0383 19.4358 19.0383 19.4358 19.0383 19.4358 19.0383 19.4358 19.0383 19.4358 19.0383 19.4358 19.0383 19.4358
ATLAS ATLAS sdssj102430 0 19.0373 19.4313 19.0373 19.4313 19.0373 19.4313 19.0373 19.4313 19.0373 19.4313 19.0373 19.4313 19.0373 19.4313 19.0373 19.4313 19.0373 19.4313
ATLAS ATLAS sdssj102430 0 19.0362 19.4334 19.0362 19.4334 19.0362 19.4334 19.0362 19.4334 19.0362 19.4334 19.0362 19.4334 19.0362 19.4334 19.0362 19.4334 19.0362 19.4334
